Ref.Sig.R2	Ref.Sig.R4	Ref.Sig.R6a	Ref.Sig.R1	Ref.Sig.R7	Ref.Sig.R5	Ref.Sig.R6b	Ref.Sig.R8	Ref.Sig.R3	Ref.Sig.R9	Ref.Sig.R10	Ref.Sig.R11	Ref.Sig.R12	Ref.Sig.R13	Ref.Sig.R14	Ref.Sig.R15	Ref.Sig.R16	Ref.Sig.R17	Ref.Sig.R18	Ref.Sig.R19	Ref.Sig.R20	unassigned
8331_fuzzy_called_somatic	35.9892473724568	0	0	0	0	0	0	0	19.4357944671861	134.503622939238	0	0	0	0	0	0	0	0	0	0	0	2.0713352211188
8332_fuzzy_called_somatic	42.835319034963	0	0	0	0	0	0	0	10.3406776738813	131.075896457299	0	0	0	0	0	0	0	0	0	0	0	11.7481068338562
8333_fuzzy_called_somatic	39.872408709321	0	0	0	0	0	0	0	21.1631236015289	141.684607571735	0	0	0	0	0	0	0	0	0	0	0	0.279860117415012
8334_fuzzy_called_somatic	37.6792719900475	0	0	0	0	0	0	0	13.0697540425548	160.629614393143	0	0	0	0	0	0	0	0	0	0	0	3.6213595742548
8337_fuzzy_called_somatic	51.1865554442062	0	0	0	0	0	0	0	15.0158214008467	133.847351924953	0	0	0	0	0	0	0	0	0	0	0	2.95027122999423
8340_fuzzy_called_somatic	66.5712775417742	0	0	0	0	0	0	0	13.3268726087308	135.101850094227	0	0	0	0	0	0	0	0	0	0	0	-2.44732461851527e-07
8341_fuzzy_called_somatic	66.597203193759	68.7870677590045	0	0	0	0	71.4291793266587	0	0	131.059298026213	0	0	0	0	0	0	0	0	0	0	0	26.1272516943645
8342_fuzzy_called_somatic	27.8755175397347	0	0	0	0	0	0	0	15.3362913697686	128.78819039859	0	0	0	0	0	0	0	0	0	0	0	6.91906762995131e-07
8343_fuzzy_called_somatic	50.6902752217559	0	0	0	0	0	0	0	18.1415820953622	141.622267227202	0	0	0	0	0	0	0	0	0	0	0	8.54587545567978
8344_fuzzy_called_somatic	44.5339231915392	0	0	0	0	0	0	0	19.8181360660155	146.6479402872	0	0	0	0	0	0	0	0	0	0	0	4.55245299235685e-07
8346_fuzzy_called_somatic	35.6536631063504	0	0	0	0	0	0	0	18.0833846656727	147.38461855958	0	0	0	0	0	0	0	0	0	0	0	1.87833366839664
8373_fuzzy_called_somatic	79.5490609177847	0	0	273.657791444619	0	0	0	0	65.2466540506995	135.806190543242	0	0	0	0	0	0	0	0	0	0	0	3.74030304365533
8381_fuzzy_called_somatic	52.9804699411041	0	0	0	0	0	0	0	20.8349356111495	154.549758026859	0	0	0	0	0	0	0	0	0	0	0	7.63483642088744
8405_fuzzy_called_somatic	29.8378687965372	0	0	0	0	0	0	0	15.3070515037254	132.025474067133	0	0	0	0	0	0	0	0	0	0	0	3.82960563260403
8406_fuzzy_called_somatic	44.1481804761387	0	0	0	0	0	0	0	14.9935349248005	135.314517341066	0	0	0	0	0	0	0	0	0	0	0	0.543767257994745
8407_fuzzy_called_somatic	33.9698501253953	0	0	0	0	0	0	0	10.1668808927201	142.863268293605	0	0	0	0	0	0	0	0	0	0	0	6.88280067606684e-07
8409_fuzzy_called_somatic	31.8576135365369	0	0	0	0	0	0	0	15.7254955302872	135.416890271888	0	0	0	0	0	0	0	0	0	0	0	6.61288254377723e-07
8410_fuzzy_called_somatic	34.3686566144308	0	0	0	0	0	0	0	24.9794444959082	137.167120305577	0	0	0	0	0	0	0	0	0	0	0	4.48477858408387
8411_fuzzy_called_somatic	34.7719367211594	0	0	0	0	0	0	0	14.1409522273991	138.922280470999	0	0	0	0	0	0	0	0	0	0	0	1.16483058044275
8416_fuzzy_called_somatic	31.4874601345679	0	0	0	0	0	0	0	17.3036551482792	125.249865883524	0	0	0	0	0	0	0	0	0	0	0	2.95901883362882
8417_fuzzy_called_somatic	35.1079534079264	0	0	0	0	0	0	0	15.7283532879238	136.799882636064	0	0	0	0	0	0	0	0	0	0	0	11.3638106680858
8418_fuzzy_called_somatic	39.2908517797336	0	0	0	0	0	0	0	11.8317790040364	130.877368798141	0	0	0	0	0	0	0	0	0	0	0	4.18089086906548e-07
8419_fuzzy_called_somatic	62.0482930141284	0	0	0	0	0	0	0	0	142.576741584751	0	0	0	0	0	0	0	0	0	0	0	10.3749654011204
8421_fuzzy_called_somatic	54.4474800148444	0	0	0	0	0	0	0	20.0475387861181	140.884353542838	0	0	0	0	0	0	0	0	0	0	0	1.62062765619993
8422_fuzzy_called_somatic	47.407913414767	0	0	0	0	0	0	0	14.0116430006312	137.930130991483	0	0	0	0	0	0	0	0	0	0	0	4.65031259311863
8424_fuzzy_called_somatic	42.3624730591468	0	0	0	0	0	0	0	11.4065465771566	135.115238598075	0	0	0	0	0	0	0	0	0	0	0	2.11574176562118
8425_fuzzy_called_somatic	36.1181173907329	0	0	0	0	0	0	0	0	126.048759488042	0	0	0	0	0	0	0	0	0	0	0	11.833123121225
8426_fuzzy_called_somatic	47.0086197578817	0	0	0	0	0	0	0	26.900064451597	154.191522990983	0	0	0	0	0	0	0	0	0	0	0	2.89979279953877
8427_fuzzy_called_somatic	46.1214966662005	0	0	0	0	33.918912489268	0	0	17.8808146216972	139.069477131535	0	0	0	0	0	0	0	0	0	0	0	7.0092990912994
8428_fuzzy_called_somatic	38.7025071772297	0	0	0	0	0	0	0	25.2083609996576	136.257911356832	0	0	0	0	0	0	0	0	0	0	0	6.83122046628046
8429_fuzzy_called_somatic	57.2934359262196	0	0	0	0	0	0	0	0	135.771128889812	0	0	0	0	0	0	0	0	0	0	0	7.9354351839682
8430_fuzzy_called_somatic	31.9529101379677	0	0	0	0	0	0	0	10.8740789510896	158.195657780509	0	0	0	0	0	0	0	0	0	0	0	11.9773531304339
8431_fuzzy_called_somatic	42.7775687592534	0	0	0	0	0	0	0	12.8882087297426	142.445472059792	0	0	0	0	0	0	0	0	0	0	0	1.88875045121247
8432_fuzzy_called_somatic	37.9434741618339	0	0	0	0	0	0	0	13.789797335457	119.095773796465	0	0	0	0	0	0	0	0	0	0	0	1.17095470624372
8434_fuzzy_called_somatic	41.9911942423451	0	0	0	0	0	0	0	12.3297140968677	130.679091315088	0	0	0	0	0	0	0	0	0	0	0	3.4569944773466e-07
8435_fuzzy_called_somatic	57.0848439650618	0	26.2728912181751	0	0	0	21.951337781787	0	15.214870610177	123.054856279887	0	0	0	0	0	0	0	0	0	0	0	2.42120014491178
8437_fuzzy_called_somatic	42.0473006498705	0	0	0	0	0	0	0	13.2217283227919	130.973683692484	0	0	0	0	0	0	0	0	0	0	0	0.757287334853316
8438_fuzzy_called_somatic	58.3923434320403	0	0	0	0	0	0	0	10.6948427632066	143.912813739913	0	0	0	0	0	0	0	0	0	0	0	6.48400373393088e-08
8439_fuzzy_called_somatic	45.3570133782752	0	0	0	0	0	0	0	11.3050268514133	146.687414455571	0	0	0	0	0	0	0	0	0	0	0	0.650545314740498
8440_fuzzy_called_somatic	57.9176861851445	0	0	0	0	0	0	0	18.5077811186563	136.574532699739	0	0	0	0	0	0	0	0	0	0	0	-3.53989548784739e-09
8441_fuzzy_called_somatic	43.4864685936324	0	0	0	0	0	0	0	0	132.529833336753	0	0	0	0	0	0	0	0	0	0	0	12.9836980696149
8442_fuzzy_called_somatic	61.3519286158704	0	0	0	0	0	0	0	20.16427802612	132.862500599863	0	0	0	0	0	0	0	0	0	0	0	2.62129275814652
8443_fuzzy_called_somatic	131.445410795831	61.2282057060076	41.6683638360261	0	0	0	0	0	20.159387306072	133.645058984559	0	0	0	0	0	0	0	0	0	0	0	5.85357337150458
8476_fuzzy_called_somatic	50.0487541922758	0	0	0	0	0	0	0	15.5952899822276	121.78688769008	0	0	0	0	0	0	0	0	0	0	0	0.569068135417012
8477_fuzzy_called_somatic	41.0983818915122	0	0	0	0	0	0	0	17.6077269628728	139.352853182649	0	0	0	0	0	0	0	0	0	0	0	1.94103796296594
8486_fuzzy_called_somatic	121.667712539611	0	0	56.3348438715434	0	0	0	0	0	158.247322493228	0	0	0	0	0	0	0	0	0	0	28.4785467329023	65.2715743627156
8529_fuzzy_called_somatic	184.2577001502	0	0	0	0	0	0	0	242.558255812328	347.766938423712	0	0	0	0	0	0	0	0	0	0	0	24.4171056137608
8570_fuzzy_called_somatic	94.8048478131236	0	0	0	0	0	0	0	0	192.972903041173	0	0	0	0	0	0	0	0	0	0	0	19.2222491457036
8608_fuzzy_called_somatic	82.5223103942888	0	0	0	0	0	0	0	14.2151080900194	154.055249313861	0	0	0	0	0	0	0	0	0	0	0	1.20733220183033
8639_fuzzy_called_somatic	47.5658415240823	0	0	0	0	0	0	0	14.3992655125286	125.034892824717	0	0	0	0	0	0	0	0	0	0	0	1.38671850891114e-07
8682_fuzzy_called_somatic	72.7568820329494	0	0	0	0	0	0	0	25.0457449087513	143.423185290235	0	0	0	0	0	0	0	0	0	0	0	2.77418776806428
8690_fuzzy_called_somatic	115.421163807059	0	0	36.4892255224645	0	0	0	0	47.1992165935875	167.518536597176	0	0	0	0	0	0	0	0	0	0	0	14.3718574797134
A002_fuzzy_called_somatic	64.071261857082	0	0	0	0	0	0	0	19.9380696932905	139.244393598866	0	0	0	0	0	0	0	0	0	0	0	14.7462748507615
A01R_fuzzy_called_somatic	50.5005851112331	0	0	0	0	28.255256477246	0	0	22.3777953510676	147.591750200771	0	0	0	0	0	0	0	0	16.7513027406269	0	0	19.5233101190556
A01S_fuzzy_called_somatic	113.720727863726	0	0	0	0	0	0	0	22.1301942506654	125.824852820087	0	0	0	0	0	0	0	0	0	0	0	7.32422506552217
A01T_fuzzy_called_somatic	64.6807986116151	0	0	0	0	55.1604256336213	0	0	19.6171768795046	129.361929045922	0	0	0	0	0	0	0	0	0	0	0	5.17966982933717
A01V_fuzzy_called_somatic	13.9773491445085	0	0	0	0	0	0	0	25.3206574071817	126.130328503142	0	0	0	0	0	0	0	0	0	0	0	13.571664945168
A01X_fuzzy_called_somatic	37.1515634461287	0	0	0	0	0	0	0	22.8572630107058	126.944007996366	0	0	0	0	0	0	0	0	0	0	0	2.04716554679948
A02O_fuzzy_called_somatic	57.0594851503908	0	0	0	0	0	0	0	20.6528518435118	130.746106985722	0	0	0	0	0	0	0	0	0	0	0	8.54155602037565
A02Y_fuzzy_called_somatic	30.672464312259	0	0	0	0	0	0	0	27.7741040251831	126.998894316698	0	0	0	0	0	0	0	0	0	0	0	6.55453734586018
A032_fuzzy_called_somatic	63.2450877521006	0	0	0	0	0	0	0	12.6292518006219	132.241680587771	0	0	0	0	0	0	0	0	0	0	0	0.883979859506894
A03F_fuzzy_called_somatic	28.77804817759	0	0	0	0	0	0	0	22.897966391569	135.605731656099	0	0	0	0	0	0	0	0	0	0	0	5.71825377474187
A03L_fuzzy_called_somatic	174.392032925991	83.50959747595	0	0	0	0	0	54.7585322790444	0	148.021218120312	0	0	0	0	0	0	0	0	0	0	0	87.3186191987032
A03N_fuzzy_called_somatic	87.3428319971361	17.1383701275839	17.3125313586145	0	0	0	0	0	0	145.409451039915	0	0	0	0	0	0	0	0	0	18.5566541895489	0	39.2401612872011
A04D_fuzzy_called_somatic	126.352836492102	0	0	0	0	0	0	0	19.9037105191445	170.359267493145	0	0	0	0	0	0	0	0	0	0	0	13.384185495609
A04J_fuzzy_called_somatic	0	0	0	0	0	0	0	1837.68659043748	173.75423502794	116.374509940124	0	0	0	0	0	0	0	0	0	0	0	1.18466459445199
A04P_fuzzy_called_somatic	52.2665965823025	0	0	0	0	0	0	305.100447345308	152.402555235583	165.527232660161	0	0	0	59.8984330131043	0	0	0	0	0	0	0	20.8047351635411
A04Q_fuzzy_called_somatic	66.2897709349213	0	0	0	0	0	0	0	22.678873911345	135.076048896785	0	0	0	0	0	0	0	0	0	0	0	13.9553062569483
A04T_fuzzy_called_somatic	86.326690808849	0	0	0	0	0	0	36.464630176448	278.873330640051	151.81658704491	0	0	0	0	0	0	0	0	0	0	0	2.51876132974246
A04X_fuzzy_called_somatic	151.064469556894	58.9805975639273	0	0	0	0	0	161.338619089055	0	148.159152143222	0	0	0	0	0	0	0	0	0	0	0	60.4571616469013
A051_fuzzy_called_somatic	44.0008319239187	0	0	0	0	0	0	0	23.3564821140687	130.340962539956	0	0	0	0	0	0	0	0	0	0	0	15.301723422057
A052_fuzzy_called_somatic	150.399420197345	0	0	104.602822876891	0	0	0	0	0	148.653388436775	0	0	0	0	0	0	0	0	0	0	0	20.3443684889887
A053_fuzzy_called_somatic	70.5567148268231	0	0	128.223059165122	0	0	0	0	0	147.89468072888	0	0	0	0	40.7926844203888	0	0	70.6209044235623	0	0	0	68.9119564352235
A054_fuzzy_called_somatic	72.8754330033723	0	0	0	0	0	0	0	24.2256046059461	156.681106269329	0	0	0	0	0	0	0	0	0	0	0	3.21785612135221
A05A_fuzzy_called_somatic	109.355692621948	0	0	97.7518446510233	0	0	0	0	33.4927367000266	136.471331614712	0	0	0	0	35.2439883907285	0	0	0	62.3564012939241	0	0	11.3280047276372
A05D_fuzzy_called_somatic	125.843431827221	0	0	93.8275909923704	0	0	0	0	29.4402719682681	138.136068264545	0	0	0	0	0	0	0	0	0	0	0	25.7526369475947
A05S_fuzzy_called_somatic	0	0	0	0	0	0	0	11433.0000114229	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.14229460450588e-05
A06B_fuzzy_called_somatic	0	0	0	0	0	0	0	1391.28919741016	0	139.24735689631	0	0	0	0	0	0	0	0	0	0	0	57.4634456935341
A075_fuzzy_called_somatic	146.600230485709	0	0	0	0	0	0	0	25.0536131778036	172.803268185787	0	0	0	0	0	0	0	0	0	0	0	6.54288815070117
A07B_fuzzy_called_somatic	43.0021108645255	0	11.5348659635574	0	0	0	20.5140388381813	16.1069688831372	0	99.5793834855968	0	0	0	0	0	0	0	0	0	0	0	14.2626319650019
A07I_fuzzy_called_somatic	165.175597077255	75.2262405202645	46.9496697081575	0	0	0	52.2940106105259	130.146110920187	0	126.604848886634	0	0	0	0	0	0	0	0	0	0	0	83.6035222769764
A08L_fuzzy_called_somatic	129.073825574792	0	0	0	0	102.693749277573	0	0	0	213.548641693307	0	0	0	0	0	0	0	0	0	0	0	26.6837834543283
A08S_fuzzy_called_somatic	54.2917312634693	0	0	0	0	0	94.086502328911	30.3534916912497	0	135.24156366216	0	0	0	0	0	0	0	0	57.3622319822425	0	0	28.6644790719677
A092_fuzzy_called_somatic	82.3125599026057	0	0	0	0	0	0	0	21.7283513314746	145.36022813309	0	0	0	0	0	0	0	0	0	0	0	9.59886063283005
A094_fuzzy_called_somatic	147.62405749453	0	0	0	0	0	0	0	25.3562213883834	162.149889530469	0	0	0	0	0	0	0	0	0	0	0	65.8698315866185
A09I_fuzzy_called_somatic	114.907136513877	0	173.313383553304	0	0	0	130.226862113627	0	0	162.696637951492	0	0	0	0	0	0	0	0	0	0	0	55.8559798677005
A09X_fuzzy_called_somatic	121.535934633006	24.0041014532927	0	0	0	0	0	0	16.6086208455825	140.323146732769	0	0	0	0	0	0	0	0	0	0	0	5.52819633535034
A0AT_fuzzy_called_somatic	130.811466936214	0	0	0	0	0	0	0	487.685039005228	172.057021120861	0	0	0	0	51.862547962205	0	0	0	0	0	0	6.58392497549221
A0AV_fuzzy_called_somatic	108.020874227673	0	0	0	0	0	0	0	338.5667333213	153.627227861823	0	0	0	0	0	0	0	0	0	0	0	17.7851645892036
A0B3_fuzzy_called_somatic	0	0	0	0	0	0	0	2261.85863597997	125.218044770873	0	0	0	0	0	0	0	0	0	0	0	0	95.9233192491579
A0B9_fuzzy_called_somatic	0	0	0	0	0	0	0	1248.41516508619	0	140.923102486324	0	0	0	0	0	0	0	0	0	0	0	98.6617324274866
A0BW_fuzzy_called_somatic	92.2310923553278	0	0	0	0	0	0	0	21.4565056401992	196.74534111211	0	0	0	0	0	0	0	0	0	0	0	24.5670608923633
A0C8_fuzzy_called_somatic	124.844642980483	0	0	23.3300247584345	0	0	0	0	0	133.658671895985	0	0	0	0	29.5303045388774	0	0	0	0	0	0	19.6363558262204
A0CA_fuzzy_called_somatic	67.8501975552082	0	0	0	0	0	0	0	12.6694683454078	133.50835067527	0	0	0	0	0	0	0	0	0	0	0	10.9719834241143
A0CC_fuzzy_called_somatic	110.68206333585	0	0	50.7897718447305	0	109.658637241585	0	0	0	107.198951341177	0	0	0	0	0	0	0	0	0	0	0	42.6705762366578
A0CE_fuzzy_called_somatic	84.6189183203824	0	0	0	0	0	0	0	35.8854734997226	175.541867493039	0	0	0	0	0	0	0	0	0	0	0	23.9537406868558
A0CM_fuzzy_called_somatic	0	0	0	0	0	0	0	12964.0000129527	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.29526688397164e-05
A0D0_fuzzy_called_somatic	174.929594579683	0	0	139.641830782838	0	0	0	45.8966856676256	37.3114064011964	190.118969543525	0	0	0	0	0	0	0	0	0	0	0	1.10151302513225
A0D1_fuzzy_called_somatic	137.632362680638	39.5484803278579	29.2530950174482	0	0	0	33.7756506291549	38.0610647152437	0	140.938821163041	0	55.0582912921624	0	0	0	0	0	0	0	0	0	31.7322341744539
A0D2_fuzzy_called_somatic	54.8882798307624	0	0	63.2822985456574	0	0	0	131.161162374083	181.463364964128	169.360172295903	0	0	0	0	0	0	0	0	0	0	0	9.84472198946651
A0D4_fuzzy_called_somatic	119.123944938922	41.1563924080824	0	0	0	0	88.9876175615927	0	21.982162167624	165.749882953004	0	0	0	0	0	0	0	0	0	0	0	-2.92249069389072e-08
A0DG_fuzzy_called_somatic	153.6807243963	124.516873781876	81.6671489865263	0	0	0	103.651354617008	0	0	154.514545018679	0	0	0	0	0	0	0	0	0	0	0	22.9693531996114
A0DT_fuzzy_called_somatic	67.5728703594459	0	0	0	0	0	0	0	12.9360204098402	139.649564801476	0	0	0	0	0	0	0	0	0	0	0	4.8415444292383
A0E0_fuzzy_called_somatic	56.3755097846666	0	0	0	0	0	0	0	24.6351765603839	149.91803913217	0	0	0	0	0	0	0	0	0	0	0	12.0712745227797
A0EA_fuzzy_called_somatic	75.3449348826816	0	0	0	0	0	0	0	16.4691611260745	136.670258334107	0	0	0	0	0	0	0	0	0	0	0	0.515645657137384
A0EY_fuzzy_called_somatic	82.7851135511264	0	71.3801300733916	0	0	0	0	107.249388128279	0	165.70822046759	0	0	0	0	0	0	0	0	84.0629200333332	0	0	63.8142277462794
A0G0_fuzzy_called_somatic	87.2158388216276	0	0	0	0	0	0	0	38.7627411347075	159.325855642962	0	0	0	0	0	0	0	0	0	0	0	39.6955644007031
A0G9_fuzzy_called_somatic	52.1841416202935	0	0	0	0	0	0	0	17.4593028689154	132.18611092785	0	0	0	0	0	0	0	0	0	0	0	0.170444582940718
A0GA_fuzzy_called_somatic	70.3960142030428	0	0	0	0	0	0	0	18.0418553398517	154.732879572507	0	0	0	0	0	0	0	0	0	0	0	3.82925088459854
A0GE_fuzzy_called_somatic	81.4759453494098	0	0	0	0	0	0	0	23.634312350511	144.844301351039	0	0	0	0	0	0	0	0	0	0	0	5.04544094904003
A0GG_fuzzy_called_somatic	70.9310971143393	0	0	0	0	0	0	0	24.1703403247992	146.771396501614	0	0	0	0	0	0	0	0	0	0	0	11.1271660592472
A0GJ_fuzzy_called_somatic	121.807890999231	0	0	0	0	0	0	0	138.636314187884	198.59659300411	0	0	0	0	0	0	0	0	0	0	0	26.9592018087744
A0H0_fuzzy_called_somatic	83.3394848927114	0	0	0	0	0	0	0	24.9699084378837	147.020721340742	0	0	0	0	0	0	0	0	0	0	0	4.66988532866284
A0H6_fuzzy_called_somatic	48.1318986637196	0	0	0	0	0	0	17.7695102740861	22.2115978717976	141.911084922737	0	0	0	0	0	0	0	0	0	0	0	17.9759082676599
A0I1_fuzzy_called_somatic	133.473754770907	0	0	86.7446647380728	0	0	0	0	0	169.612486370198	0	0	0	0	0	0	0	0	0	40.4646654100681	0	33.7044287107541
A0I2_fuzzy_called_somatic	64.7196662586065	0	0	0	0	0	0	45.8432766562023	18.5065405415105	164.07263303531	0	0	0	0	0	0	0	0	0	0	0	20.8578835083708
A0IJ_fuzzy_called_somatic	0	0	0	0	0	0	0	3037.59681692703	0	0	0	0	0	0	0	0	0	0	0	0	0	330.403183072974
A0IQ_fuzzy_called_somatic	89.7443687844843	0	0	0	0	0	0	29.5974204375406	26.5462658765778	182.161379167054	0	0	0	0	0	0	0	0	0	0	0	56.950565734343
A0J1_fuzzy_called_somatic	69.953921852587	0	0	0	0	0	0	0	29.1443154549132	159.292677378197	0	0	0	0	0	0	0	0	0	0	0	8.60908531430255
A0J2_fuzzy_called_somatic	134.631576589864	0	0	0	0	0	0	0	343.623960525398	186.83979397824	0	0	0	0	0	0	0	0	0	0	0	41.9046689064977
A0J4_fuzzy_called_somatic	67.2369696078746	0	0	0	0	0	0	113.997151457146	66.4320410091457	169.09676868389	0	0	0	0	0	0	0	0	0	0	0	1.23706924194431
A0JM_fuzzy_called_somatic	156.551709914649	78.571164329712	57.0978526892507	0	0	0	52.4639201643923	0	0	138.434369469929	0	0	0	0	0	0	0	0	0	0	0	51.8809834320672
A0JN_fuzzy_called_somatic	143.465210554561	0	0	99.7017612832312	0	57.3180824646036	0	0	0	156.839360682442	0	0	0	0	0	0	0	0	0	0	0	37.6755850151619
A0K3_fuzzy_called_somatic	0	0	0	105.125866446086	0	0	0	1313.01702095424	0	136.365142968432	0	0	0	0	0	0	0	0	0	0	0	71.4919696312402
A0K8_fuzzy_called_somatic	108.507662008668	0	0	42.1441570748738	0	22.9485638083224	0	0	25.4630514257572	138.676823920815	0	0	0	0	0	0	0	0	24.5444069859286	0	0	4.71533477563469
A0L8_fuzzy_called_somatic	114.081174732474	0	0	36.2237004682168	0	32.726209204112	0	0	19.5035422546413	134.721928374951	0	0	0	0	0	0	0	0	0	0	0	13.7434449656046
A0L9_fuzzy_called_somatic	126.674166179593	0	0	127.140073141368	0	0	0	0	29.8581023604868	158.70274823789	0	0	0	0	0	0	0	0	0	0	0	9.62491008066183
A0LD_fuzzy_called_somatic	59.1382507971007	0	0	0	0	0	0	0	12.2608848070424	134.05222659548	0	0	0	0	0	0	0	0	0	0	0	8.5486378003767
A0LE_fuzzy_called_somatic	81.1077329781436	0	0	0	0	0	0	53.1208568288804	16.2107121434117	140.560698665272	0	0	0	0	0	0	0	0	0	0	0	-6.15707676843158e-07
A0LH_fuzzy_called_somatic	66.8235636153324	0	0	58.0684181229931	0	0	0	0	40.9040626031708	133.013594084452	0	0	0	0	0	0	0	0	0	0	0	17.1903615740517
A0LI_fuzzy_called_somatic	101.97577474605	0	0	51.8170025715439	0	50.6282967760769	0	0	0	160.370280282952	0	0	0	0	47.2338381260682	0	0	0	0	0	26.9201806455575	36.0546268517522
A0LL_fuzzy_called_somatic	56.6657181852121	0	0	0	0	0	0	63.8599595982806	17.6654723730287	133.808849908694	0	0	0	0	0	0	0	0	0	0	0	-6.52150902169524e-08
A0LO_fuzzy_called_somatic	59.3192639234758	0	0	0	0	0	0	0	23.7534440065372	145.540539020465	0	0	0	0	0	0	0	0	0	0	0	7.38675304952159
A0RE_fuzzy_called_somatic	81.2935339114164	0	0	0	0	0	29.2355450621973	0	29.4355436009573	156.790029787564	0	0	0	0	0	0	0	0	0	0	0	30.2453476378649
A0RT_fuzzy_called_somatic	0	0	0	0	0	0	0	3883.57908772498	0	0	0	0	0	0	0	0	0	0	0	0	0	144.420912275019
A0RU_fuzzy_called_somatic	41.7039009009568	0	0	0	0	0	0	0	148.269279551446	143.348406612294	0	0	0	0	0	0	0	0	0	0	0	20.6784129353035
A0SM_fuzzy_called_somatic	58.0123470429008	45.4521126450703	0	0	0	0	27.4970674184938	0	27.0830740662015	135.66227379505	0	0	0	0	0	0	0	0	24.0008311536429	0	0	14.2922938786409
A0TC_fuzzy_called_somatic	77.9279532268143	0	0	0	0	0	0	0	21.9315513546678	152.63737008126	0	0	0	0	0	0	0	0	0	0	0	7.50312533725787
A0TD_fuzzy_called_somatic	94.488326915018	0	0	0	0	0	0	0	13.3267416100195	143.184932356623	0	0	0	0	0	0	0	0	0	0	0	-8.81660696450126e-07
A0TE_fuzzy_called_somatic	76.8654721493366	0	0	0	0	0	0	0	23.572446080063	159.676628214313	0	0	0	0	0	0	0	0	0	0	0	21.885453556287
A0TG_fuzzy_called_somatic	63.0666660156254	0	0	0	0	0	0	23.5699285057596	26.6849545574428	133.678451113992	0	0	0	0	0	0	0	0	0	0	0	-1.92819641142705e-07
A0TN_fuzzy_called_somatic	109.797416053988	0	0	0	0	0	0	0	26.1909982787678	156.655177250752	0	0	0	0	0	0	0	0	0	0	0	9.35640841649263
A0TX_fuzzy_called_somatic	48.4090628238288	159.248746729991	0	0	0	0	120.06074067642	0	0	138.618934996696	0	0	0	0	0	0	0	0	47.7520111189295	0	0	46.9105036541351
A0V8_fuzzy_called_somatic	124.674666634702	0	0	79.369092157013	0	0	0	0	0	161.752234688679	0	0	0	0	0	0	0	0	0	0	33.6405895626007	34.5634169570051
A0VL_fuzzy_called_somatic	92.035994773081	0	0	0	0	0	0	0	29.4367194383184	147.253519821059	0	0	0	0	0	0	0	0	0	0	0	17.2737659675416
A0WA_fuzzy_called_somatic	20.8255142586517	0	0	0	0	0	0	0	130.452106787227	144.295340139452	0	0	0	0	0	0	0	0	0	0	0	19.427038814669
A0WX_fuzzy_called_somatic	116.278573027351	0	0	0	0	0	0	0	0	165.021878251182	0	0	0	0	0	0	0	0	0	0	0	39.6995487214673
A0X5_fuzzy_called_somatic	89.9448799235299	0	0	0	0	0	0	14.4873337712033	19.5196817104368	153.273913568131	0	0	0	0	0	0	0	0	0	0	0	6.77419102669865
A0XR_fuzzy_called_somatic	66.4373133127491	0	0	0	0	0	0	0	24.4713905338133	147.38005462202	0	0	0	0	0	0	0	0	22.3646996561862	0	0	29.3465418752314
A0Y3_fuzzy_called_somatic	53.6296043230292	0	0	0	0	0	0	0	25.321437273741	131.324720363075	0	0	0	0	0	0	0	0	0	0	0	6.72423804015449
A0YG_fuzzy_called_somatic	171.477477710114	0	0	0	0	0	0	0	0	151.208609839579	0	38.0602291624033	0	0	43.9604568832362	0	0	0	0	0	0	46.2932264046669
A0Z2_fuzzy_called_somatic	64.9246204262548	0	0	0	0	0	0	0	24.7917711403049	160.283608358361	0	0	0	0	0	0	0	0	0	0	0	7.50798108128947e-08
A0ZB_fuzzy_called_somatic	50.4101391011867	0	0	0	0	0	0	0	18.4562948363924	144.923489118697	0	0	0	0	0	0	0	0	0	0	0	11.2100769437236
A109_fuzzy_called_somatic	157.911367484505	0	0	0	0	0	86.9999244657447	0	0	155.224624536353	0	0	0	0	0	0	0	0	0	69.4318392118703	0	86.4322443015274
A10Q_fuzzy_called_somatic	40.0530769935402	0	0	0	0	0	0	0	15.8505952458015	132.03126016267	0	0	0	0	0	0	0	0	20.2917791451948	0	0	11.7732884527932
A11G_fuzzy_called_somatic	94.8684490826616	0	0	0	0	0	0	0	16.3098739555631	165.994691946169	0	0	0	0	0	0	0	0	0	0	0	2.826985015606
A11H_fuzzy_called_somatic	78.4323933398047	0	0	0	0	0	0	0	25.9085095329266	143.629757646687	0	0	0	0	0	0	0	0	0	0	0	9.02933948058188
A124_fuzzy_called_somatic	161.068564452981	0	0	50.7132502206405	0	0	0	0	411.885718469813	183.255167227896	0	0	0	0	0	0	0	0	0	0	0	82.0772996286702
A12H_fuzzy_called_somatic	73.151666221179	0	0	0	0	0	0	0	16.3138597292981	158.319173486142	0	0	0	0	0	0	0	0	0	0	0	10.2153005633806
A12L_fuzzy_called_somatic	85.4991143204008	0	0	0	0	0	0	0	543.245120112895	158.27736417958	0	0	0	0	0	0	0	0	0	47.9102486440015	0	59.0681527431225
A12Q_fuzzy_called_somatic	190.440808875699	0	0	123.186061718948	0	0	0	0	0	168.799585567148	0	32.0574720402228	0	0	0	0	0	0	0	0	0	69.5160717979827
